Product ID,Price,Competitor Price,Elasticity Index,Discount,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost
3951,34.71,38.16,2.44,0.15,59,4.37,13.84,11.82
3952,84.17,88.43,0.76,0.2,268,4.28,2.61,15.38
3953,10.48,11.47,2.29,0.2,687,3.94,9.43,8.59
3954,60.83,64.33,1.88,0.0,18,3.93,6.33,8.99
3955,40.53,44.28,1.02,0.05,146,2.73,12.31,13.02
3956,39.04,40.66,2.3,0.2,154,2.94,16.14,10.6
3957,68.04,62.32,1.36,0.15,176,3.84,18.55,1.35
3958,86.63,84.93,2.13,0.15,11,3.37,19.31,3.16
3959,64.83,66.73,1.28,0.1,47,2.55,7.67,12.05
3960,86.79,84.19,2.2,0.15,12,4.5,17.26,16.08
3961,33.81,32.28,1.77,0.2,205,4.13,12.25,15.5
3962,56.76,57.63,0.78,0.2,224,3.31,14.15,15.06
3963,50.55,54.93,1.8,0.15,73,2.75,17.17,15.65
3964,11.05,10.02,0.88,0.0,350,3.98,3.47,1.84
3965,60.11,63.35,1.32,0.05,49,3.37,19.0,18.01
3966,69.54,72.63,0.84,0.2,279,3.14,11.4,17.9
3967,63.27,69.14,0.54,0.15,246,4.3,7.38,11.11
3968,76.27,82.83,0.92,0.15,78,3.32,7.44,5.72
3969,61.42,64.64,1.57,0.2,73,2.84,15.27,12.25
3970,16.01,16.07,1.46,0.1,290,3.7,13.89,11.6
3971,20.48,19.27,1.5,0.05,393,4.57,14.86,5.24
3972,63.68,64.26,1.0,0.2,206,4.62,5.81,12.46
3973,34.75,36.59,1.87,0.15,141,4.62,4.23,16.15
3974,17.17,18.53,1.91,0.1,366,3.55,14.72,16.32
3975,48.66,51.48,1.22,0.2,153,4.48,6.67,2.13
3976,59.89,56.24,2.26,0.05,63,4.63,5.23,4.75
3977,39.59,40.38,1.79,0.1,113,3.65,5.08,13.7
3978,74.84,72.33,1.93,0.15,53,3.3,3.82,17.34
3979,67.94,61.27,1.05,0.0,58,4.25,9.11,10.9
3980,39.95,37.56,0.5,0.05,299,4.76,5.96,14.44
3981,77.94,71.91,2.23,0.1,5,4.93,17.98,1.4
3982,68.38,73.07,2.14,0.2,59,3.23,14.09,12.56
3983,67.37,64.12,0.75,0.2,177,4.89,15.13,19.28
3984,59.81,57.23,1.25,0.1,119,3.75,8.67,13.56
3985,11.03,12.04,1.82,0.2,601,3.27,12.4,18.52
3986,72.69,70.93,1.8,0.1,61,4.97,10.52,11.75
3987,43.84,39.54,2.22,0.05,5,4.69,4.18,17.02
3988,94.83,90.74,0.78,0.2,163,4.23,1.91,3.36
3989,83.62,77.25,1.36,0.05,38,4.74,13.99,3.35
3990,62.89,57.9,0.69,0.15,321,4.2,3.3,3.28
3991,32.7,29.93,1.28,0.15,160,3.6,2.09,10.29
3992,28.33,28.86,0.53,0.15,345,4.87,9.4,7.28
3993,40.63,38.11,2.3,0.15,147,4.91,15.02,14.66
3994,52.89,51.42,1.55,0.2,89,3.29,15.61,18.15
3995,36.65,39.3,2.2,0.1,116,3.39,17.6,12.77
3996,56.34,55.49,0.62,0.2,299,3.46,4.79,5.05
3997,24.88,26.95,0.95,0.2,379,4.56,19.73,18.69
3998,97.99,97.95,1.02,0.05,82,4.48,15.5,11.03
3999,19.71,19.31,1.27,0.1,367,4.96,3.99,14.68
4000,93.87,98.58,2.11,0.0,34,3.66,16.97,17.92
4001,92.22,84.35,1.27,0.0,25,4.34,10.48,19.81
4002,57.28,52.58,0.91,0.1,247,4.64,2.26,10.62
4003,75.24,77.53,0.63,0.0,216,3.05,3.51,16.35
4004,49.24,49.12,0.66,0.1,192,4.05,9.24,11.77
4005,66.7,70.58,2.02,0.05,5,3.87,11.08,10.24
4006,40.65,44.04,1.39,0.05,131,4.36,19.0,11.22
4007,37.1,36.28,1.95,0.2,140,4.24,5.1,10.2
4008,62.04,63.24,1.86,0.0,39,4.53,10.01,9.0
4009,54.83,54.84,0.77,0.1,232,3.28,5.29,14.75
4010,62.16,68.15,0.79,0.05,102,3.04,11.61,5.74
4011,35.8,38.17,2.01,0.2,73,4.51,18.28,12.71
4012,43.03,46.57,1.94,0.0,98,3.4,11.79,14.55
4013,17.55,16.69,1.26,0.0,315,3.22,10.69,17.95
4014,14.7,15.51,0.65,0.0,271,3.34,15.25,7.31
4015,32.81,31.27,0.52,0.05,341,2.67,3.8,17.35
4016,16.68,15.71,1.08,0.05,237,4.43,18.21,18.96
4017,19.34,21.06,0.52,0.0,503,4.29,11.98,13.32
4018,83.16,75.17,0.96,0.05,161,3.88,14.04,15.66
4019,13.5,14.76,1.34,0.0,273,4.29,16.56,8.71
4020,69.3,64.44,0.74,0.15,97,3.43,13.07,19.09
4021,34.53,36.74,0.71,0.05,309,3.24,13.18,13.75
4022,88.44,84.48,2.29,0.1,20,4.66,14.86,6.89
4023,53.65,52.05,1.67,0.05,132,3.56,1.99,8.68
4024,37.5,35.38,2.37,0.0,105,2.99,8.26,12.74
4025,56.59,57.56,1.19,0.1,201,4.37,19.3,5.45
4026,44.38,43.03,1.85,0.2,152,3.34,5.9,15.32
4027,60.79,62.7,0.91,0.1,174,3.03,11.3,5.27
4028,20.31,18.34,1.74,0.1,180,2.57,4.33,12.24
4029,99.73,91.04,0.76,0.05,163,4.93,7.14,14.24
4030,48.3,44.43,0.5,0.1,251,3.67,14.62,17.34
4031,41.34,40.67,2.36,0.1,64,2.9,13.22,14.94
4032,73.92,78.57,1.61,0.0,64,4.39,8.87,16.18
4033,42.75,46.07,2.35,0.05,51,4.72,18.82,18.35
4034,84.99,80.66,1.17,0.0,100,3.82,15.73,12.36
4035,50.88,51.64,1.16,0.05,55,2.57,6.09,17.08
4036,74.76,78.77,1.3,0.2,111,3.41,9.84,5.41
4037,19.67,18.84,1.91,0.1,344,3.11,17.68,16.48
4038,86.15,84.58,1.63,0.05,28,4.09,1.43,5.21
4039,76.21,76.58,2.35,0.1,26,3.8,12.05,18.76
4040,29.05,26.93,0.55,0.1,389,3.39,5.41,7.27
4041,23.08,20.89,1.92,0.15,305,4.12,2.21,4.26
4042,38.47,35.8,1.16,0.0,146,3.96,18.34,3.82
4043,97.85,100.33,0.86,0.05,106,4.77,16.51,4.56
4044,33.11,30.29,1.52,0.2,308,3.99,4.52,9.5
4045,51.05,47.88,1.51,0.15,104,3.77,16.9,10.92
4046,12.7,12.29,0.77,0.0,332,4.56,3.78,18.36
4047,45.75,41.89,0.9,0.2,189,3.01,10.05,8.24
4048,61.42,57.63,1.32,0.2,150,3.11,14.79,5.13
4049,95.78,103.66,1.32,0.1,68,4.46,11.14,15.13
4050,56.51,51.07,1.14,0.0,97,3.61,17.16,3.56
4051,83.72,86.29,0.8,0.15,237,3.52,12.72,17.95
4052,59.24,57.87,0.51,0.05,344,4.72,9.21,8.78
4053,13.67,14.14,2.44,0.05,390,4.03,18.58,12.66
4054,38.35,39.03,2.39,0.15,82,4.51,1.69,4.54
4055,61.8,58.38,1.47,0.1,128,4.52,10.28,3.77
4056,95.55,102.19,2.49,0.1,17,2.8,13.55,16.18
4057,87.32,87.18,1.85,0.2,49,4.13,16.89,9.16
4058,30.55,32.52,0.64,0.0,161,4.88,11.28,19.75
4059,29.81,29.25,0.74,0.2,522,3.7,17.82,10.96
4060,28.11,30.83,2.33,0.05,249,4.33,9.1,17.07
4061,93.02,98.06,1.76,0.15,5,3.92,7.03,19.62
4062,86.74,94.82,2.19,0.0,5,3.01,19.5,6.34
4063,79.74,79.97,2.3,0.15,5,2.99,13.68,16.22
4064,45.35,45.11,1.4,0.0,102,3.58,9.09,1.42
4065,55.39,58.22,0.6,0.05,364,3.71,17.69,13.92
4066,51.79,55.73,0.88,0.05,140,3.76,13.98,15.16
4067,32.81,35.85,0.63,0.0,204,4.89,13.12,10.07
4068,55.45,53.51,0.88,0.1,277,2.75,14.84,4.08
4069,12.74,13.51,1.32,0.0,381,3.45,15.03,12.72
4070,21.86,20.6,0.74,0.05,430,3.79,10.37,18.05
4071,89.79,90.61,0.83,0.15,151,4.91,8.97,18.7
4072,77.65,72.68,1.39,0.2,104,3.76,18.28,15.18
4073,48.06,46.59,1.18,0.15,208,4.44,10.45,6.01
4074,56.54,61.42,1.44,0.05,118,4.37,5.1,17.54
4075,43.3,40.24,1.36,0.15,229,3.92,10.91,17.89
4076,76.67,78.7,1.79,0.1,9,2.83,1.65,7.98
4077,80.58,82.07,2.37,0.1,5,3.05,14.74,4.48
4078,78.7,72.73,0.72,0.0,112,3.1,3.41,17.62
4079,75.04,72.42,0.7,0.15,268,2.6,3.12,17.82
4080,28.41,28.76,2.21,0.15,113,3.45,18.98,2.92
4081,40.42,37.89,1.51,0.05,165,4.03,15.68,19.37
4082,52.29,55.43,2.03,0.0,38,2.86,8.87,11.13
4083,39.77,43.53,0.93,0.0,237,2.94,5.55,19.88
4084,77.94,73.5,2.16,0.15,22,4.27,17.03,9.46
4085,39.64,37.16,2.35,0.2,55,2.92,19.4,11.13
4086,22.44,22.24,1.77,0.15,140,2.84,10.66,6.06
4087,45.91,48.19,0.71,0.15,239,4.94,12.02,18.08
4088,98.19,93.9,2.29,0.15,11,2.54,5.62,9.43
4089,30.33,27.42,2.08,0.1,184,3.31,12.2,16.48
4090,65.09,65.63,2.0,0.0,6,2.59,8.61,2.51
4091,48.97,53.44,0.57,0.1,423,4.6,17.07,15.98
4092,16.39,16.04,2.1,0.2,241,3.96,8.17,10.31
4093,53.91,53.05,0.78,0.05,158,2.62,13.33,1.1
4094,73.19,80.06,0.94,0.2,282,4.04,4.87,5.3
4095,56.19,58.38,1.65,0.0,49,2.81,2.72,4.68
4096,88.49,92.37,1.03,0.05,96,3.74,1.77,15.28
4097,36.0,36.46,1.82,0.2,82,4.17,8.9,10.07
4098,17.76,19.45,1.72,0.0,141,2.87,4.11,4.03
4099,94.29,97.85,0.72,0.2,129,3.74,19.88,5.88
4100,44.04,47.52,1.81,0.05,92,3.64,16.17,10.58
4101,61.88,64.34,2.35,0.05,32,4.79,14.17,1.37
4102,81.28,85.1,0.82,0.2,206,4.99,16.26,9.06
4103,39.19,37.55,1.69,0.1,129,4.14,5.99,13.88
4104,74.45,71.53,1.18,0.2,110,4.64,17.71,10.84
4105,22.19,23.44,1.42,0.2,309,4.12,19.92,12.36
4106,36.22,34.74,1.07,0.2,345,4.69,6.51,7.21
4107,23.02,23.31,1.21,0.1,439,3.58,19.71,4.48
4108,83.01,78.85,0.56,0.15,151,4.02,7.09,16.39
4109,30.04,31.94,2.46,0.05,211,4.61,1.22,18.21
4110,74.57,68.76,1.75,0.0,37,4.8,7.98,10.7
4111,94.9,101.15,1.5,0.05,17,2.56,19.95,6.8
4112,57.5,58.68,1.27,0.05,135,2.76,13.07,10.71
4113,58.6,54.93,1.58,0.15,50,4.83,14.21,17.7
4114,51.49,51.93,1.26,0.05,93,3.92,5.53,14.14
4115,39.33,37.62,1.22,0.05,217,4.98,3.77,17.31
4116,52.81,50.94,1.43,0.1,106,4.48,17.82,7.24
4117,64.25,62.34,1.05,0.1,257,4.55,8.85,14.53
4118,98.74,90.12,0.86,0.1,85,3.47,1.08,13.41
4119,94.4,103.57,1.61,0.1,49,3.14,6.59,11.86
4120,87.59,79.39,2.19,0.1,5,4.0,4.72,11.04
4121,90.02,92.95,0.81,0.0,65,4.7,12.47,11.47
4122,52.11,50.76,0.57,0.15,353,4.31,15.37,17.14
4123,69.17,71.19,0.99,0.2,192,3.68,10.45,18.4
4124,90.56,87.95,2.46,0.1,11,4.38,4.53,3.14
4125,45.37,46.94,2.16,0.15,86,4.23,2.1,11.81
4126,96.56,100.99,1.69,0.2,5,4.78,6.96,18.45
4127,47.42,49.23,2.36,0.05,69,3.16,16.31,3.56
4128,64.1,59.15,1.39,0.05,101,2.8,8.97,8.84
4129,73.88,76.2,2.47,0.15,9,3.68,5.79,2.69
4130,95.55,91.35,1.09,0.0,62,3.4,1.39,3.16
4131,32.02,29.0,0.98,0.0,196,4.94,10.43,18.18
4132,77.15,75.84,1.78,0.15,70,2.52,14.01,9.48
4133,56.87,56.12,1.26,0.0,146,4.83,4.62,14.09
4134,34.17,33.95,1.75,0.0,207,4.89,11.21,3.64
4135,79.89,83.17,1.11,0.05,113,2.63,8.99,1.42
4136,59.7,57.42,1.74,0.0,24,4.72,14.38,17.92
4137,69.49,66.92,1.05,0.0,127,3.68,17.35,11.92
4138,39.06,35.63,0.6,0.15,281,4.42,6.83,1.38
4139,53.31,55.31,2.32,0.0,69,2.7,18.19,19.85
4140,65.56,66.45,2.27,0.1,44,4.89,14.43,10.35
4141,46.44,45.04,2.44,0.1,35,4.02,1.71,10.04
4142,27.85,29.0,1.93,0.15,123,4.75,16.03,12.8
4143,96.55,97.27,1.87,0.1,5,4.18,10.4,1.15
4144,56.03,55.69,1.62,0.05,100,3.84,18.96,11.81
4145,76.05,76.23,0.75,0.15,236,2.93,7.15,12.96
4146,46.99,48.28,0.88,0.0,195,2.94,12.23,6.64
4147,41.96,43.3,1.08,0.1,160,3.68,19.17,14.81
4148,46.64,44.68,2.28,0.05,31,4.68,6.15,8.17
4149,46.83,43.46,0.85,0.15,287,2.79,9.97,14.64
4150,58.98,54.93,2.35,0.15,103,5.0,15.3,3.73
4151,58.91,60.55,1.55,0.0,57,4.69,14.13,18.36
4152,54.74,58.83,1.93,0.2,46,3.48,16.94,17.71
4153,22.13,21.73,0.72,0.1,435,3.13,10.88,3.86
4154,54.65,51.03,1.04,0.05,116,4.8,7.06,18.83
4155,25.22,26.51,2.42,0.15,140,2.81,11.17,11.6
4156,21.35,22.77,1.03,0.1,188,3.37,7.65,14.33
4157,93.94,101.09,1.09,0.05,71,2.71,4.35,16.97
4158,64.45,65.82,0.9,0.05,215,4.88,11.54,2.59
4159,69.35,74.36,0.76,0.15,378,4.04,1.92,4.22
4160,46.16,41.69,0.97,0.1,214,3.34,1.69,6.52
4161,91.81,84.6,1.78,0.05,5,3.19,2.23,10.07
4162,67.41,61.92,1.41,0.15,31,3.61,13.78,7.58
4163,79.23,82.59,1.61,0.1,33,2.73,8.73,10.61
4164,43.17,39.45,0.74,0.1,281,4.72,10.39,4.53
4165,96.4,96.33,2.1,0.15,12,3.78,7.52,13.96
4166,83.84,83.38,2.07,0.1,17,4.31,5.82,2.06
4167,86.86,83.57,0.54,0.2,157,3.08,7.81,7.87
4168,25.5,27.39,1.27,0.05,187,3.76,4.67,4.4
4169,34.39,32.12,0.64,0.05,245,3.03,13.9,14.87
4170,35.71,34.65,2.08,0.1,51,4.54,2.93,17.79
4171,34.38,36.27,1.97,0.15,119,4.44,10.82,2.5
4172,86.99,78.82,2.3,0.0,8,2.87,10.06,15.92
4173,12.87,13.31,0.97,0.1,341,2.69,6.74,18.02
4174,16.85,17.92,1.41,0.0,315,4.56,2.94,19.51
4175,34.65,37.65,0.87,0.1,396,2.77,14.36,12.01
4176,27.99,30.09,1.24,0.0,348,3.87,11.82,7.22
4177,30.87,29.75,1.54,0.1,231,3.84,16.38,7.12
4178,81.81,83.23,0.61,0.15,283,3.01,5.47,8.2
4179,60.68,55.55,1.93,0.0,48,3.98,16.04,12.64
4180,10.52,10.01,1.59,0.2,330,3.76,6.55,10.31
4181,48.64,44.69,2.16,0.15,24,3.77,3.14,13.42
4182,46.71,44.98,1.04,0.1,215,3.4,3.56,1.75
4183,20.26,21.77,2.31,0.0,228,4.6,5.2,3.01
4184,70.85,68.69,2.5,0.05,9,2.71,13.97,19.55
4185,73.19,74.09,2.34,0.15,26,3.6,5.64,19.91
4186,74.88,73.88,2.06,0.0,64,3.15,12.47,15.19
4187,75.56,74.94,2.12,0.15,5,4.62,5.87,5.87
4188,10.0,10.94,1.65,0.0,352,3.06,7.94,19.11
4189,95.85,91.95,0.88,0.05,124,4.42,17.9,5.06
4190,83.28,85.4,1.85,0.2,72,4.03,10.51,14.9
4191,91.36,89.9,1.93,0.05,29,4.69,12.4,3.19
4192,11.41,10.41,2.47,0.1,385,3.98,4.6,13.33
4193,94.05,93.85,1.58,0.15,35,3.89,3.5,15.43
4194,82.88,88.08,1.04,0.2,178,4.5,8.85,17.33
4195,85.35,78.5,1.87,0.15,45,3.91,17.25,14.95
4196,18.4,16.81,2.46,0.0,160,4.61,5.58,18.55
4197,76.49,71.19,0.85,0.1,99,2.62,12.81,10.9
4198,96.39,101.49,1.15,0.1,39,3.74,17.57,13.87
4199,71.07,74.25,1.58,0.15,44,4.53,18.75,8.02
4200,61.35,62.15,0.84,0.1,218,4.62,19.88,1.2
4201,95.11,94.5,0.54,0.15,315,4.59,15.5,15.38
4202,49.86,53.74,1.17,0.0,134,4.01,2.43,17.53
4203,63.94,67.35,2.23,0.0,17,4.98,17.56,4.3
4204,52.87,56.17,0.59,0.15,434,2.95,17.83,1.54
4205,93.96,99.84,1.36,0.05,5,2.94,11.59,4.13
4206,16.85,17.33,2.02,0.05,257,2.58,2.28,18.01
4207,55.1,54.64,2.41,0.0,35,4.97,10.06,6.61
4208,71.83,77.06,2.47,0.2,5,3.37,5.0,5.44
4209,81.27,88.2,1.34,0.05,42,4.41,9.4,1.28
4210,62.47,56.52,2.4,0.15,15,2.65,14.76,6.64
4211,91.8,83.57,0.57,0.0,103,3.25,13.68,14.6
4212,94.78,103.48,1.99,0.1,5,4.06,15.82,19.22
4213,15.79,15.09,1.79,0.1,331,3.81,10.05,6.94
4214,46.21,49.66,1.0,0.05,174,3.02,10.71,5.57
4215,12.11,11.84,1.51,0.2,475,3.65,18.78,17.87
4216,39.65,36.63,0.76,0.05,313,2.77,12.99,17.2
4217,58.32,53.42,2.24,0.2,43,3.86,15.2,7.24
4218,91.97,85.65,1.22,0.05,38,2.74,13.63,2.31
4219,86.19,81.88,1.75,0.1,9,4.09,13.17,19.85
4220,21.47,21.43,0.82,0.2,288,2.89,18.36,13.93
4221,18.37,19.11,0.91,0.1,286,3.87,7.77,18.61
4222,63.03,69.17,2.48,0.15,44,2.82,9.13,7.5
4223,57.89,57.21,2.01,0.15,120,3.5,8.22,13.31
4224,33.97,34.1,2.42,0.0,102,3.38,15.54,13.82
4225,90.95,91.35,1.09,0.1,86,4.39,17.5,17.59
4226,93.46,94.2,0.83,0.1,153,4.1,7.79,19.87
4227,46.24,46.4,1.51,0.0,155,4.84,3.7,3.06
4228,90.13,81.27,1.49,0.15,44,4.8,10.39,12.99
4229,44.56,40.12,0.85,0.15,276,4.31,19.7,7.39
4230,76.31,70.17,1.97,0.2,26,4.43,4.87,16.42
4231,52.83,48.62,1.22,0.2,144,4.06,9.59,15.33
4232,21.03,21.89,0.87,0.15,447,4.23,6.16,17.96
4233,93.51,88.0,1.16,0.05,70,4.04,18.53,7.53
4234,50.87,54.88,1.63,0.1,153,3.28,11.47,4.51
4235,76.1,82.63,1.95,0.2,31,3.38,12.0,1.41
4236,43.05,47.14,1.46,0.05,169,3.94,1.16,5.85
4237,11.7,12.73,1.55,0.2,284,4.3,13.4,7.98
4238,19.05,18.18,0.78,0.0,374,3.52,6.82,18.98
4239,54.66,54.77,2.33,0.1,68,2.86,10.75,10.34
4240,72.1,67.42,2.36,0.2,29,3.65,11.09,11.57
4241,40.13,42.58,1.87,0.15,213,4.91,12.25,17.72
4242,72.59,78.23,0.54,0.0,187,3.04,16.65,17.82
4243,72.88,78.0,1.57,0.0,55,4.12,6.68,11.03
4244,73.35,72.38,1.76,0.15,65,4.96,5.87,3.16
4245,54.33,57.14,2.49,0.0,44,3.44,16.12,6.14
4246,92.34,84.91,2.49,0.1,5,4.72,14.66,9.68
4247,54.03,49.06,2.22,0.2,18,4.66,5.29,15.27
4248,50.52,53.08,0.63,0.0,141,3.35,1.02,14.52
4249,27.94,27.53,2.41,0.1,121,2.75,13.65,13.21
4250,37.69,41.42,1.73,0.15,246,2.95,3.99,17.72
4251,13.81,12.7,2.1,0.2,291,3.41,19.18,16.25
4252,67.02,71.78,1.31,0.15,33,4.9,12.48,19.66
4253,32.37,32.24,1.14,0.2,247,3.19,17.14,17.89
4254,37.37,39.82,1.43,0.0,197,4.82,16.31,4.72
4255,79.37,84.41,0.79,0.0,69,2.95,11.6,2.09
4256,39.45,42.73,1.21,0.2,353,4.92,9.33,8.88
4257,31.8,30.51,2.22,0.1,216,3.23,10.44,12.73
4258,25.22,27.48,0.58,0.1,430,4.08,16.26,13.22
4259,79.74,74.18,0.8,0.1,154,2.67,13.17,6.08
4260,21.67,19.86,0.75,0.05,277,3.25,4.91,17.34
4261,50.84,50.14,1.31,0.1,105,3.03,12.58,7.26
4262,55.62,59.28,2.49,0.0,84,2.51,8.69,18.46
4263,71.87,71.48,0.85,0.05,139,2.89,2.16,9.96
4264,67.0,71.41,0.79,0.1,222,3.98,8.24,1.2
4265,82.96,86.78,2.33,0.0,23,3.47,5.32,4.08
4266,14.03,13.21,2.26,0.05,274,4.31,16.93,2.94
4267,36.68,39.97,0.56,0.0,359,4.18,2.99,1.84
4268,35.21,32.12,2.0,0.2,91,4.5,7.85,14.57
4269,23.14,24.98,1.81,0.0,355,4.67,14.21,4.65
4270,36.03,34.62,2.04,0.05,145,4.55,18.05,16.93
4271,37.88,37.88,1.49,0.1,191,3.62,7.37,6.02
4272,56.97,56.08,2.48,0.05,91,3.27,12.52,1.61
4273,69.73,65.16,0.59,0.1,145,3.76,8.1,16.59
4274,44.3,43.04,0.97,0.1,221,3.84,4.85,9.86
4275,74.75,70.16,1.29,0.15,111,3.28,7.19,12.39
4276,40.25,37.87,1.4,0.2,243,3.85,13.08,7.39
4277,36.13,33.86,2.34,0.15,82,2.76,14.61,1.87
4278,58.71,58.58,1.62,0.05,31,3.08,8.04,8.03
4279,12.13,12.86,0.59,0.15,325,4.37,3.9,10.85
4280,17.18,17.42,1.32,0.1,273,2.96,3.65,1.22
4281,47.62,51.36,1.33,0.05,72,2.85,16.44,11.91
4282,94.86,97.45,2.43,0.15,5,3.22,13.41,17.97
4283,74.94,77.77,1.7,0.0,29,3.43,14.83,5.14
4284,17.93,18.53,1.77,0.2,168,3.32,10.28,18.61
4285,86.17,85.3,1.93,0.0,55,3.44,9.69,2.85
4286,75.91,78.78,2.04,0.05,20,2.85,5.01,16.68
4287,64.99,59.39,1.77,0.15,46,2.91,4.2,16.97
4288,83.83,89.86,0.97,0.1,147,3.09,3.92,5.9
4289,46.37,48.95,2.25,0.15,135,3.5,19.84,19.2
4290,29.94,28.41,1.96,0.05,183,3.34,16.6,8.92
4291,56.08,59.09,1.98,0.05,76,4.48,12.9,3.68
4292,59.4,53.61,2.49,0.05,42,3.81,5.07,12.24
4293,58.45,55.14,2.11,0.05,42,3.94,7.42,19.94
4294,60.86,55.56,2.16,0.15,102,3.9,7.66,18.09
4295,95.38,100.73,2.4,0.0,5,3.5,10.08,6.29
4296,91.2,95.87,0.8,0.1,122,4.95,9.02,11.96
4297,88.81,94.39,1.5,0.1,10,2.59,18.75,3.19
4298,82.13,73.99,1.66,0.2,5,3.04,14.7,9.78
4299,94.91,94.93,1.16,0.05,39,3.21,2.55,10.94
4300,18.86,19.64,2.18,0.05,285,4.7,7.84,6.99
4301,33.86,31.53,2.02,0.05,97,4.8,3.53,10.2
4302,54.56,56.19,1.94,0.0,111,4.62,6.31,18.48
4303,86.19,79.02,2.49,0.05,5,3.54,19.22,10.5
4304,55.46,51.93,1.02,0.2,247,4.79,14.4,16.79
4305,77.32,76.95,1.97,0.2,41,2.75,1.15,7.03
4306,22.51,23.2,1.6,0.0,125,4.13,7.25,19.46
4307,32.72,30.4,1.13,0.05,235,4.84,9.34,2.78
4308,75.86,71.08,0.82,0.15,232,4.39,12.45,12.13
4309,24.83,23.36,2.29,0.15,226,3.19,10.49,16.01
4310,41.62,39.45,1.69,0.1,195,4.29,2.33,16.47
4311,33.84,31.99,2.15,0.0,99,3.24,10.8,4.77
4312,41.49,40.62,1.59,0.15,230,2.78,3.47,8.63
4313,73.75,76.02,0.94,0.1,88,4.29,10.86,12.86
4314,43.11,42.57,1.18,0.2,289,2.95,5.68,7.0
4315,59.97,63.28,1.26,0.1,185,2.78,3.74,13.51
4316,18.99,19.83,2.45,0.05,132,3.88,6.47,8.2
4317,82.45,76.29,0.51,0.05,235,4.05,2.89,7.67
4318,43.29,39.38,2.47,0.2,38,2.63,6.4,3.05
4319,68.37,73.54,2.46,0.0,5,2.51,17.47,1.75
4320,75.29,68.96,2.49,0.05,6,4.71,6.84,16.87
4321,28.87,26.84,1.45,0.05,194,2.79,9.93,10.3
4322,89.62,81.06,2.43,0.1,5,3.96,10.88,11.69
4323,65.46,67.14,1.29,0.1,139,4.88,4.39,8.07
4324,48.59,49.39,0.55,0.1,305,3.78,9.39,3.6
4325,26.41,28.98,0.95,0.15,504,2.85,17.21,9.54
4326,94.81,102.14,2.39,0.2,49,3.48,2.53,5.35
4327,77.96,76.57,0.53,0.0,97,4.06,18.53,16.92
4328,28.72,27.98,1.59,0.1,331,4.41,17.55,19.75
4329,40.39,38.75,0.65,0.0,148,4.02,17.26,17.89
4330,82.87,77.11,1.07,0.1,114,2.59,4.77,11.04
4331,72.61,67.36,0.68,0.05,124,2.86,10.2,12.93
4332,78.92,73.12,2.22,0.0,9,3.43,12.71,19.01
4333,49.71,45.87,1.68,0.15,124,4.26,2.9,11.23
4334,74.48,70.62,2.3,0.1,6,3.96,11.58,13.13
4335,44.78,43.05,1.88,0.2,84,2.61,16.96,12.96
4336,29.01,31.69,2.44,0.05,54,4.49,18.79,14.45
4337,66.94,67.99,1.52,0.1,82,4.01,6.29,13.17
4338,97.84,107.38,1.78,0.0,29,4.72,6.49,13.74
4339,37.95,36.99,1.65,0.1,137,3.54,6.14,14.79
4340,51.49,51.05,1.47,0.05,108,3.73,3.92,16.37
4341,70.66,68.18,2.19,0.2,13,3.51,9.18,8.66
4342,58.74,55.01,1.79,0.2,14,4.31,15.9,15.17
4343,85.91,79.78,2.1,0.2,29,4.38,14.53,2.9
4344,78.56,85.55,2.07,0.05,32,4.31,18.11,17.65
4345,15.25,16.73,0.88,0.1,474,3.23,7.76,6.51
4346,99.86,90.77,1.8,0.05,15,4.09,11.87,8.67
4347,77.72,72.28,0.9,0.05,177,3.35,15.56,16.27
4348,87.75,86.41,1.67,0.1,36,4.59,18.07,13.1
4349,68.61,64.3,1.85,0.15,49,2.64,17.56,6.86
4350,87.07,84.7,2.49,0.2,24,2.59,9.84,5.28
4351,20.11,18.62,0.56,0.0,386,2.75,18.23,19.2
4352,41.3,40.94,0.68,0.0,244,3.01,9.44,2.67
4353,88.88,84.82,0.65,0.1,148,2.59,18.15,1.08
4354,28.15,27.32,1.3,0.0,288,2.68,15.76,13.79
4355,17.04,15.66,2.14,0.15,259,3.27,5.21,12.68
4356,80.93,79.77,2.19,0.05,40,2.75,18.66,15.01
4357,85.19,93.43,1.97,0.2,52,4.51,5.61,14.9
4358,24.64,23.8,2.29,0.0,136,2.63,18.26,17.4
4359,86.89,93.43,1.15,0.0,96,4.77,12.69,18.52
4360,71.81,76.74,0.68,0.1,168,4.68,13.68,15.73
4361,56.81,61.94,0.62,0.1,144,3.02,3.08,5.41
4362,84.72,89.64,2.2,0.05,13,2.68,2.25,9.81
4363,47.73,49.26,1.96,0.2,91,2.76,19.4,13.19
4364,27.46,29.42,1.9,0.0,204,3.9,7.4,11.25
4365,35.64,32.61,1.18,0.05,164,4.0,17.04,4.02
4366,55.46,55.05,1.26,0.2,145,3.29,14.39,12.2
4367,57.82,63.48,2.42,0.05,18,3.24,12.48,17.84
4368,82.5,86.95,0.63,0.0,172,3.83,14.02,8.95
4369,81.22,88.73,2.05,0.1,33,3.26,2.7,13.71
4370,62.32,65.81,1.12,0.1,108,4.84,8.84,12.7
4371,80.27,86.29,0.58,0.1,156,3.46,12.53,8.16
4372,27.26,28.39,1.99,0.15,185,3.05,17.48,11.74
